text,label,4,4
thanks kelly! that means a lot. have you figured out your apt thing yet?,happy,72,72
"Oh dear, it will be late there.... good ol Michigan! Well I look forward to chatting with you when our wakeful hours overlap.",happy,125,125
Thanks madam.. you`re lucky coz you had a wonderful dog.. and sooo cute...,happy,74,74
"Thanks mate, just came on board here at Twitter ... .. tweet up sounds great..",happy,78,78
"thanks oscc i have been changing it up lately, and I like this layout the most <33",happy,82,82
oh dear! gareths b-day 2moro all my girlfriends are abroad lucky niamh is coming home 2moro poor gareth has 2 listen 2 me talk all day,neutral,134,134
Oh I had lots put on my desk during those years I guess if they`ve done it to you then it would be ok to do it back lol,happy,119,119
thanks so much for that! i will most definitely pass that along to my amazing mother...,happy,87,87
Thanks so much Jon.....same to your mom That is so sweet of you to think of all of us,happy,85,85
thanks sooo much lil sis! you should have gone with us to the bird park.,happy,72,72
Oh I know. For a while they cancelled the 5pm Oxford to Paddington every Friday evening because of staff shortages,neutral,114,114
"Oh I love `em, but when I think about the kind of preservatives they`re using to stay 'just-baked' it kinda makes me sick",neutral,121,121
"Oh I`m sorry hun (((****)))) I`m fine thanks.....kids are driving me nuts, but hey ho, they`re back to school on Monday!!",neutral,121,121
Oh I`ve got that one & the stp x step one on VHS. Tried connecting our video to harddrive to copy to DVD but didnt work,neutral,119,119
Thanks! I appreciate it I know my unsubscribe list will grow tomorrow LOL,happy,73,73
"Thanks! I downloaded the trial version of Stuffit, and it worked. Good advice.",happy,78,78
"Oh Jordan! IÃ¯Â¿Â½m ready for the next contest, baby!!!! CanÃ¯Â¿Â½t wait! Kisses from Brazil. I love you!",happy,105,105
oh kimmy really? I give you one week from when you get home to hangout with me. I better get to see you. <3,happy,107,107
"Thanks!!!! Like I said on facebook, you just made me awesomely happy. Thanks.",happy,77,77
"Thanks, Brad! Looking forward to chatting with you too.. btw, like your new pix!",happy,80,80
"Oh let me clarify,know lots of nice people who live there, but thought it always was a breeding ground 4 BNP",neutral,108,108
Oh lovely - that is one thing Mum`s are great at!! Sounds yummy! You are makin me hungry here! lol :-p,happy,102,102
Oh man now it`s raining...seatbelt now buckled...thanks bates for wishing I have a blow out and flip and burn up,happy,112,112
"Thanks, I just found a article that say i cannot join you because i am in the UK though",happy,87,87
"oh man, just seen the BGT news.. not cool. i loved greg. that dancing weepy kid was just **** obnoxious imo.",happy,108,108
"Thanks, Nick. Means a lot coming from a designer of your caliber #symphonycms",happy,77,77
Oh my god...my favorite havaianas just broke after three years or service they will be missed. and they were molded perfectly to my feet,neutral,136,136
Thanks. Feel so happy 2 Make Ur Day a Great one. Enjoy it 2 the fullest N Have Fun Always,happy,89,89
oh no this week is just a bad one for everyone. i love you & your pretty face & youre going to do fantastic in concert tonight,neutral,126,126
"Oh no! A lot of people are starting to tweet again! Hope you could still read our multiple tweets Philippines tour, please?",happy,123,123
Oh no! My kindergarten teacher died Mrs. Collinson always remembered every student she ever had. Loved that lady.,happy,113,113
thanku cooking is simple but the law is- u hve to have fun while u make it,happy,74,74
oh no!! don`t be horrible lol no but she was a better singer even if she didn`t cry... don`t u think? she made me cry haha!,neutral,123,123
Thanx sis I`ll b sure to let them know how many people r praying w/them...,happy,74,74
oh no....u don`t have to hit him up. He had a family emergency so there was a lil delay. Just can`t wait to see them,neutral,116,116
that frenchfry-corndog looks so delish! I WANT!! Welcome back to Seattle!,happy,73,73
that is a good pic All the guys looked good yesterday tho..don`t ya think?,happy,74,74
"Oh noesss seniors last day However, tickling will till he was on the floor giggling made it totally worth it. Plus, a senior sandwhich!",happy,135,135
Oh oh! Going shopping with my best friend today! Yaay! Going to be so much fun Need to get alot of new clothes..,happy,112,112
Oh ok..we`re supposed to be going to see Star Trek on Sun for Daves b/day...at least it`s not Shatner,neutral,101,101
"OH SILENCE VERONA! I AM WANTING TO GO jaja, enjoyyitverymuch and bring me phothos of Danny and dougie ?",happy,103,103
"oh thas cool you know, I only kinda knew bouts you cuz of Ericson haha when you guys were together x)",neutral,101,101
Oh that just made my evening. I forgot Merlin was on tonight! But its a toss up between Rove and Spielburg on Spielburg on ABC2 choices.,happy,136,136
That would be SOOOOOO much and Geeky to the ultimate LEVEL! But I work 9 to 530am,happy,81,81
OH THAT`S GOOD! My top 4 are: The Haunted House/Sound one; Bakery; Inside Ralphie`s body; & ..... I FORGET!!,happy,108,108
Oh we`re friends now? You know you`re so up & down with me. I retract my last statement thennnnnnnn.,neutral,100,100
"That`s awesome man. ****, I should of sent you an affiliate link. lol. oh well.",happy,79,79
"Oh well, there go my hopes for seamless transfer of blog however I am now on track and will have it up and running sometime this eve",neutral,132,132
oh yea mspacers my boy just hooked up my page it looks kewl at least i think so and it only took him 5 minutes www.myspace.com/missmickey,neutral,137,137
"That`s great Bastos! I`m happy for you. You gonna do the mabaho leg, to celebrate? haha",happy,87,87
"That`s what`s up hah. I`m great, thanks Just waiting for all the craziness to take off.",happy,87,87
Thats good! Keep it up guys! Would love to come down and visit sonetime,happy,71,71
Thats ok Yeah I had a good night thanks. Glad you did too. Hope you enjoy your BBQ,happy,82,82
oh yeah he IS! .. you should see him when he REALLY gets going! LOL .. doesn`t care WHO doesn`t like it heheheheh GREAT!,neutral,120,120
Heyyyy warriors!!!!! #anxiety #panicattacks,fear,43,43
"Oh yeah, lots of rambly goodness. LOL You have mail. Bed? This is early for me. ;) Probably why I`m an insomniac, huh?",neutral,118,118
The Beatles? Those scousers with funny haircuts? More talent in The Banana Splits!,happy,82,82
oh yes some are quite nice! and my `photoshop` liep zojuist vast. so now I have to start over painting RÃ¯Â¿Â½isÃ¯Â¿Â½ngs glove,happy,127,127
"Oh yes..i think almost every Tuesday in June. Which dresss, I just bought one, then felt guilty and took it back",neutral,112,112
The episode was AMAZING...I cried when I saw the home videos they were soooooo cute,happy,83,83
Heyyyy warriors!!!!! #panicattacks,fear,34,34
oh you crazy kids and your stress. try effed / not effed; followed by acceptance. works wonders for the rest of the world,neutral,121,121
"Oh, and before that last tweet i spent about half an hour on brushing my teeth with my new electric toothbrush! I feel great",happy,124,124
"Oh, and I went with my friend to MYOH last night but they ran out of tarsier pins. So sad. He was really cute.",neutral,110,110
"Oh, and now Mondays also mean new American Dad! So glad I watched that show, so funny, and it makes Mondays even better",happy,119,119
the pictures tells me me that u were surrounded by adorable children! hehe,happy,74,74
The Priests were really good. Guess they wouldn`t be welcome on Late Late at the moment,happy,87,87
the rain was pretty nice. I only have 150 meters of cobbles on my way here,happy,74,74
"Oh, are we pushing the #GQMF trend tonight? Awesome. (I am woefully behind on my ontd_startrek reading )",happy,104,104
"Oh, fabulous ta. I`m with the coffee too, obviously, although my cup is not large enough to embrace which is its deficiency.",neutral,124,124
"there are three broody ones atm, I have a china eggs under them to keep them happy ish",happy,86,86
there coming this year ^-^ wiL said it himself but yes now would be good.,happy,73,73
"Oh, had like the most amazing weekend, sunshine & partÃ¯Â¿Â½Ã¯Â¿Â½, white wine!! Now its back to the rehearsals regime!! NICE !!!",happy,129,129
there`s nothing wrong with having a quiet day... it gives you more time to listen,happy,81,81
"Oh, I HELLA forgot to say my official good morning Like to hear it? Here it go! Goooooooooooood Morrrrrrrrning Twitterville! Lol",happy,128,128
"Oh, my God..... The end of the first course))) don`t believe in it) but, yeh, so many exams La-la-la// everything is wonderful!!!!!!!!!!",happy,136,136
"Oh, okay. Every so often I get this random taste of blood in my mouth that makes me go 'eww, blood'. Haha.",neutral,106,106
"they were lushh wernt they, i managed to keep up to lol aww they were amazing ****",happy,82,82
think you should catch up on your sleep befor you go back to uni haha goodnight<3,happy,81,81
"Oh, that said, the sellout was a fluke. It turns out the projector was broken. I still think the film is bloody good times, tho.",neutral,128,128
hi my names anxiety and i have shaun,fear,36,36
"Oh, that would be riveting TV! Trips to the break room, coffee, toothpicks in the eyes to keep them open.",happy,105,105
"Oh, that`s bringing back fond memories... I WANT to, but I can`t leave the kittens! (I sent you another pic of Balloon)",neutral,119,119
"those cakes sure look good ,,took one if it`s ok with you ummm good tks",happy,71,71
Thought you might be interested in http://tweetphoto.com. See who`s viewing your photos!,happy,88,88
"Oh, will do. I had to bring the soufflÃ¯Â¿Â½ home I`m SO full! It`s delicious! One of my Philly favs.",happy,101,101
thx 4 following r y a band? What kind of genre that y play? Nice to meet all of y,happy,81,81
"Oh. The voting is over! But don`t worry, I already voted for you about 100000000000000000000000000000000000 times earlier!!!!!! <3",happy,130,130
Time to reissue all albums on vinyl! yesss! that would be fab! fab! fab!,happy,72,72
TINK! (whatever the **** it means!!) from your JKUK girls! Show us some love! ;) ****,happy,85,85
"Oh... according to mom dad is going to try and take 2-3 weeks off in Sep. to go to Austira, and just wrap a vacation into it as well lmao",neutral,137,137
"today 'sonny with a chance' came to brazil, i loved it!! you`re amazing <33 please reply",happy,88,88
ohh right; but it turned her curve into a right angle.... I just like her better curvey thanks for letting me know though!,happy,122,122
totally! I`ve been waitin for somethin new and thought provoking at mj.name,happy,75,75
ohh yeahh with the showcase he said his artist will be outta town so keep me posted as to the next one,neutral,102,102
"ohh yes. I`ve rented one and thought the same; very roomy. But hubby wont go for it. welp, congrats on the new baby",neutral,115,115
tut tut. Isn`t charging just fun. Thr new palm pre charging platform looks nifty tho.,happy,85,85
hilarity ensues,joy,15,15
two macaroons go into a bar....one says oh your a nut. wow I need to get out more.,happy,82,82
ty for feeding our NK addiction..ermm i mean our uhh nope yup addiction covers it,happy,81,81
Ohh.. #twpp is falling silent.. I was waiting to track ur US version.. Next time maybe.. Btw sunny california sounds good,happy,121,121
ohhh I remember when you gave your dad a shoutout at the mcr at MSG show last year. that was so sweet,happy,101,101
Ohhh only a bit of time left to have an account on the forums.. I do hope I get to be a leader some day :/,happy,106,106
u go to profile then ill help u from there cause ur right next to me!!! he he he,happy,80,80
ohhh yea it is from the same film and this one had been a fave for a longgggg time... any1 for humma humma?,happy,107,107
Umm yeah. That`s probably a pretty good note to self because eeeeeewwwwwwww.,happy,76,76
"Ohhhh man My mom got a bag of these caramel candy things, they`re soooo good. I`m going to get so fat off of them ;__;",happy,118,118
UMMMNNN ummmnnn good thanks for letting me know earlier... I ate already,happy,72,72
"ohi i would marry Travis Pastrana in a second... hes not that attractive, hes just the sweetest thing and what he does is attractive ;)ha",neutral,137,137
oic.. will need to get upgrade space if I do want to use it then.thanks Will most prob only use photoshop and dreamweaver,happy,121,121
OK - I`m out of here for now. Just popped in to say Hi and check on things. I`ll probably head to the guttah later on tonight,neutral,125,125
very relaxing thank you. Hope you get to put your feet up tomorrow and enjoy the day,happy,84,84
HMS Pinafore' time.\n\nI need some mirth.,joy,41,41
Ok all have hit the point of relaxation.. heading to bed sleep well and Happy Mother`s day to all you Moms out there!! Night,happy,124,124
"ok all, bedtime for this bonzo! i just got done with my math homework and my brain is done for the day. Nite nite have a great day!",happy,131,131
ok its FF soooo why isn`t anyone following MEEEE??? LOL ughhhh I have some lazy a%# followers they wont even help me out,neutral,120,120
Ok peeps...I`m not crazy...I was twittering 2 someone but had no idea how 2 direct msg from my cell! Blonde moment!,neutral,115,115
w00t! Glad to hear it! Though I am missing watching it outside the Igloo by a day,happy,81,81
ok point taken. I`ll tell my team to stop our cynical championing of standards. Active-X is far better anyway,happy,109,109
Wahey! Fancy meeting you here Thanks for the tweet and great to be twittered together,happy,85,85
holy smokes! star trek was freaking awesomeeeee,happy,47,47
Ok so I did shed a few tears watching the preview for next weeks Medium. I`m so scared. I`m so addicted to this show. I love it,neutral,127,127
ok so i`m a lil happier now.. i hope i fixd my emails.. hope they weren`t hacked although it seemed really suspicious!!,neutral,119,119
Ok so this shower has been calling my name for about an hour I think I`ll indulge & respond now while I allow Robin Thicke to serenade me,neutral,137,137
we can`t wait to see you too! pls come back to iowa it isn`t the same at the theatre,happy,84,84
ok that`s subtly saying i`m no longer a fave temme 1 thing - did the firangs steal your vocab? ur eating words and how!,neutral,119,119
"OK, a few days old, but I love `s diagram of the mainstream adoption curve http://is.gd/ufIg . 'Everyone is doing it' ... !",happy,123,123
"ok, i have to turn off all of my twitter device updates until i get a new battery. phone goes from fully charged to dead in about 5 hours",neutral,137,137
"Ok, im not really that far yet On the 2nd part of 4. Wish she did them earlier though, like mid day so I could be involved",happy,122,122
honey is great for your health!,happy,31,31
Weather reports of a week of upper 60s make me happy Perfect running weather!,happy,77,77
"OK, It`s my 1000th Tweet I`ll use it to simply say 'Thank You!!'. I`ve met some of the most giving/caring people on Twitter!",happy,124,124
Welcome to Twitter I hoped it wouldn`t be long before you saw the light and joined us!,happy,86,86
"Ok, sending me messages asking to set my blog live won`t work (linked to my developing website)! Take a tip from and be patient!",neutral,128,128
Well I *did* put in a good innings...sweared at the brother in law..was in fine form,happy,84,84
Well I guess they think of everything Thanks so much for keeping the fans in the loop,happy,85,85
well I hovered over the button LOL NOT - sleep well Tiff and you are welcome,happy,76,76
"Ok, shortened urls are fine and all but, please, give me more context other than just 'cool'. Not everyone has 'url-auto-expand'",neutral,128,128
"Ok, so I know it`s nearly 10:30pm here but made me want some ice cream... I can`t get the Italian stuff though",neutral,110,110
"Ok, which album to start with? After listening to Frank Black for years I found out he used to play in #Pixies.",neutral,111,111
"well it sounds delicious! i`ll be laying out on my patio tom, sans pool! Enjoy your burgers!!",happy,93,93
"ok.. BEST SNL episode i`ve seen in a hot minute. Justin is wonderful and Ciara has muscles..the end. G`nitey, tweet tweets!",happy,123,123
Hope everything ok! Can burr fix this?,happy,38,38
Well thank you darling...it was a pleasure shopping with you...you will see the first pics!,happy,91,91
"Okay I`m about to 'crawl' into bed and ummm ummm. We are about to talk. We need to talk about somethings, Good Night Tweeters.",happy,126,126
okay im happy again i watched the second episode of jonas on youtube. i think tomorrow my family is going to olive garden for mothers day,happy,137,137
okay really really bored. i watched a michael jackson concert from 1992. he`s awesome and his short films r coolio too (:,neutral,121,121
hope our wishes come true someday.,happy,34,34
"Well, thanks for thinking of me! And if you ever do get the scratch for one, well, I`m right here!",happy,98,98
wellll...... only 2 that will feed me the others were mainly shade loving native wildflowers.,happy,93,93
Okay so I`m dedicating my 300th tweet to the fact that I`m going to the Apple store because there is a HUGE crack on the glass screen!,neutral,134,134
"Okay, seriously. you`re all going to have to forgive me while I gush like a little fangirl for a few tweets",neutral,107,107
"Were you able to watch it online?! I hope you were! And yeah, Belinda Jensen was really good",happy,92,92
"whaa? you really should. 2 and 3 are definitely optional, though. I liked them, but I`m also crazy.",happy,99,99
what a great project!!! Wish I could have done that with DD1. She`s too old now.,happy,80,80
"Okay, this weather isn`t 'cute sundress' friendly. I dont get how it could be so warm one minute and cold the next. I was freezing",neutral,130,130
hope schools gonna be good tomorrow,happy,35,35
"Omedetou!! That`s truly exciting, but expected, news! Decisions decisions Please let me know as soon as you `know`?",happy,115,115
What kind of help do you need with Machine embroidery? I may bea able to help,happy,77,77
"What Makes Me Happy? My Daughter, My Family & Their Support, Money, Shopping, & Restaurants",happy,91,91
Omega is tomorrow. Haven`t really planned anything for it. Make sure to come if you can. It`ll be awesome. Then move-in June 1st.,happy,129,129
OMG 17 again... I`m so buying that on DVD Yeahness for another good movie Also thanks to my movie buddies :],happy,108,108
OMG Great Day Today Went To A Art Thingy And Noe I Really Want A Zune HD And The Bed Part Its Raining Come Out Mister Sun,happy,121,121
OMG I am @ the hair salon. *tears* I hope I get out of here soon. We watching the Real House wives of NYC in here.,happy,114,114
where and when is your next show? or upcoming ones? i really want to see you guys,happy,81,81
hope ya sleepin well guys still here,happy,36,36
whoa!! hahaha! wee going there in a bit! just watching Hugh Jackman`s interview at Oprah.,happy,89,89
whooop! you got me on twitter!! dang our line of communication keeps growing!,happy,77,77
whuahahhaha you need to cut down on them Bram Ladages/Applejacks/pancakes,happy,73,73
OMG I FINISHED MY HISTORY CHILDRENS BOOK!!!! JUST NEED 2 MAKE IT PRETTY AND PRINT IT OFF AND IM DONE!!! WHOO!!!,neutral,111,111
Hope you don`t get let down again.,happy,34,34
OMG I`M SOO EXCITED! i`ve been waiting for it ever since i saw the 5th one at midnight the night before!,happy,104,104
omg my ID aint come back yet im sooo worried it best be bk by next week or il screamm!!! lmao and yeah u choose! its ur bday x,neutral,126,126
Omg soo tired! On my way home! Long busy day ; had fun meeting new people and catching up with some people!,neutral,107,107
OMG THAT`S AWESOME. this is the first time ever i`m not seeing it the day it comes out. Demi is taking over my day. haha,happy,120,120
"Will you uh, marry me? haha just kidding. Kind of. You`re hot though. Just so you know.",happy,87,87
wish was coming too I guess we can make time for you though if we have to ;),happy,76,76
wish i could want to stay and play with u guys and enjoy a block party for once,happy,79,79
wishing i could be in sÃ¯Â¿Â½o paulo for the show but fortunately i went to the brasilia one! haha,happy,98,98
Hope you have a better weekend then..,happy,37,37
"OMG, I get the $50 coupon from them all the time, do you?? I`m obsessed with their catalog when it comes in the mail",happy,116,116
"wooooo the tour has started yay, 13 days have an awesome time! loved the video xD",happy,81,81
omg! I saw ur update nd it said 'David Archuleta'!!!! lol. They shoulda had more David on it! <33 David`s awsome!! t4p!,happy,119,119
"Woot freaking hoo, tho Mad World isn`t doing well on the iTunes top #100 chart.",happy,79,79
"hope you have a great weekend,Paris",happy,35,35
OMG! i`m almost done with the last block on this quilt! Just a few hours of work left i can`t wait to meet my goal,happy,114,114
Omg! Star Wars Day! May the fourth be with you everyone This calls for me to watch at least 1 film tonight.,happy,107,107
OMG!! Booth`s hallucination in the latest epi of Bones is absolutely brilliant 'you`re a gud lookin guy.. if u keep an open mind' LOL!,happy,134,134
"OMG!! Hahaha! I thought you were joking about Twittering that, hahaha!! Awesome, good times were had by all",happy,107,107
Wow - that`s one deep sleep! Wish I could sleep like that -one little noise and I`m awake,happy,89,89
"wow 41,000 now....your really kickin` Carey`s butt with this competition! See you both very soon!",happy,97,97
omg!! I`m tweeting sooo late sorry I miss u 2 good times ...NO I didn`t marry him still great friends,neutral,101,101
omg. .please jonas brothers add an extra date in dublin in november! i tried 2 get tickets but dey were sold out.,neutral,113,113
wow thanks for saying that man! I`d love to illustrate children`s books!,happy,72,72
omg...did I just see a tweet from Miss Bonnie??? amazing...my phone died yesterday...and oster has alltel I miss you,neutral,116,116
hope your day gets better soon!!,happy,32,32
"OMG...thank you so much for sending that, I hadn`t seen yet. So loving the new Phoenix, too bad they`re not coming to Seattle",neutral,125,125
OMJ JUSt qOt HOME fROM tHAt PARty! it`S 2:OO a.m! i`M MAN tiRED! GOODNiqHt AND HAPPY MOtHER`S DAY 2 ALL!!! tAkE CARE & GOD BlESS!,neutral,129,129
wow! you`ve been tweeting all night!! looks like you totally made up for the day,happy,80,80
"wow, atleast u only have three weeks...I have two months to go Are u going away?",happy,80,80
"wow, great to know a piece of software ensures our timely project delivery #ProductNamingRulez",happy,94,94
hope`s she see her bestie today,happy,31,31
"Wow, that is good I`m on Mac too with XP via Parallels if you ever need a tester ;)",happy,83,83
OMJ my sister brought Coldstone cupcakes today instead of a cake to celebrate bdays in family and I was so excited taking pics,happy,126,126
"Wow, that`s really sweet! I`m assuming this is blog-related. Thanks so much.",happy,76,76
"Wow, you were here? Why didn`t you tell me? J/k That`s cool though; I have yet to see one...",happy,92,92
"Omnomnom JUST came online to 69 unread emails, as well as my backlog from yesterday http://tinyurl.com/lxjdjc",neutral,109,109
On a brighter note.. still at work at 6:15 on Friday working on other peoples problems... oh man. I`m SO eating pizza tonight. hoorah!,neutral,134,134
wow. sounds heavenly. we`re just doing a quick drive to north carolina. i can`t wait,happy,84,84
xbox broke hope you enjoy playing 1 vs. 100. I was...looking forward to that.,happy,77,77
hopefully today will work in our favor,happy,38,38
YAY u get to see ddub again ;) those 5 men always keep me happy & motivated,happy,75,75
On a day like today. I am thankful for my mom`s teaching (proverbs 6:20-23) and thankful that she`s on twitter too! Love you,happy,124,124
on a sunny walk round the lake this morning we met a mother goose and father goose and five baby goslings,neutral,105,105
hoping it will rain again because it`s sooo warm,happy,48,48
On duty in the students union with only 3 punters. There are more of us here than members of the public,neutral,103,103
"on my way to get some Maggie Moos Peanut Butter Galaxy, then home! thank god this week is done. 4 meetings in 1 day!!!!",happy,119,119
On route home! Parents 35th wedding anniversary 2day.. Gona take em 4 dinner let`s c if I find a woman I can be 2getha with 4 that long,neutral,135,135
Hoping my mom likes her pamper gifts I sent her,happy,47,47
Yay! You finally get to have a trip away from home again! How exciting! You 2 going to shop a bit ?,happy,99,99
yay! you should do it. just think about the animals and it`s not as hard,happy,72,72
"On the airport in Philadelphia at the moment, waiting for the plane to leave in about an hour. Just six more hours on a plane",neutral,125,125
"YAY!! that`s so cool aww that woulda been sweet, no worries though! I`m just glad you had fun!!",happy,95,95
on the north im BOOMIN!!!.. lol.. fucc the club dog i rather count a million buccz!!!.. ..THEY CALL ME STARBUCCZ ****!!!..,neutral,122,122
On the train now. I forgot by charger that means no whoshere for me today till I get home haha! but I`d still tweet u guys! ****,neutral,128,128
"Yay, three followers! Good to know more than one person in this big wide world likes fishies.",happy,93,93
On train with at least two gaggles of teenagers sitting & the commuters squished standing in the back...at least the teenagers let me sit,neutral,137,137
hoping to hear from you all soon,happy,32,32
Once again I am looking for a new beard - it just fell out the window Any bright green ones this time?,neutral,102,102
yea I was about to call you shallow but you saved yourself by saying he makes good music,happy,88,88
Hoping to hear some serious @DonnieTrumpet tonight,sadness,50,50
horrid having a car n no liscence,fear,33,33
yea. I was off today luv. I shudve told u. anything exciting happen yet. And I saw u last night,happy,95,95
yeah I m so happy for them that they should moved on and out there partying I m so happy,happy,88,88
How can America be so openly embracing racism.,fear,46,46
"Yeah I`ve been going there for the last month!! SO amaaaazing, I`ll bring some back for you",happy,91,91
"ONE MO TIME BECUZ HASNT SEEN IT YET!!! AND SHES SOO **** COOL, ILL POST IT JUST 4 HER http://bbltwt.com/0mqko",happy,109,109
One of these times I`m going to have the self-awareness NOT to ask one of the principle mourners at a wake how they`re doing.,neutral,125,125
Yeah it was great to be outside without rain/snow & cold air! Love the sunny days,happy,81,81
Yeah it`s a really fascinating paper isn`****? Credit goes to for the discovery,happy,79,79
"yeah she`s part lab, part spaniel.. all energy hehe but i love her to death",happy,75,75
yeah that sounds more sensible. thought you had a heston bleumenthal moment of genius somehow!,happy,94,94
One week until Race for the Cure! Please donate if you`re able http://bit.ly/UFR1U and wish me luck on my 5 mile training run tomorrow,neutral,134,134
"yeah the freedom is awesome, it`s great being a little more independent",happy,71,71
One`s gone to my husband who`s going alone Other I might just leave at box office under a random name for anyone...,neutral,115,115
how great is that! Nice to meet you!,happy,36,36
yeah those are better ads It makes them look part of your content rather than blatant adverts ;),happy,96,96
yeah thought it was awesome - glad to see some characters like Gambit brought back into the fold,happy,96,96
oo ok. When I opened up twitterfon and it said I had a reply I was like lauren Conrad andswere me haha,neutral,102,102
"oo. and studied today outside after having a ben+jerry`s.. wearing a sundress, hopefully didn`t get an awkward tan line.. haha!",happy,127,127
Yeah! I want it too. I love that 'Falling Slowly' song. It keeps playing in my head.,happy,84,84
yeah! Love my Hawaiian outfit. We reused that for rugby 7 this year with,happy,72,72
"ooh good! im starting with the hardest one, gonna be at it all day. ive locked my door and im only leaving for food and toilet! x",happy,129,129
ooh how is Milan? i could do with a holiday! Bfoyf is off to Geneva today visiting fam so ive got a weekend on my own,neutral,117,117
"Yeah, but you`ve got admire someone who takes job satisfaction to the Nth degree",happy,80,80
"ooh_Bell whatchu goin as? Monsterpalooza`s this weekend for us. on the no Ink, i won`t be a stressed contestant this year! Miss U X0",neutral,132,132
"ooo Growl and Yummy time coming soon for you too huh oh yeah, I have been hunting for a combo tshirt, think I can find one? NO",neutral,126,126
"Ooo showing of your French skills!! lol Things good over here. Lovely weather, so should be outside How`s u?",happy,108,108
How had Matty Dawson not scored there!!!!!,fear,42,42
"yeah, it`s all teased up into this boofy bit...i`m buying red hair extensions btw",happy,81,81
"Yeah, it`s good! If you`re not going to use it, give it to me! I want to watch Star Trek",happy,88,88
How I Met Your Mother? Best show ever,happy,37,37
"Yeah, mine said 'That`s a nice picture' & gave me the red x! Hope you get it working soon!",happy,90,90
"Yeah, they`re great. I think we`ll hear more of them in the years to come",happy,73,73
yeah. xD were so close already! xD i can talk to u about anything! i love u gurrl. x3,happy,85,85
yeah... WE STILL NEEDA HANG OUT! Lol. I`s glad you had a super time at the show,happy,79,79
"yeahh! i am very happy with my pendant, and hope to see you in future fairs. ps. good mini muffin",happy,97,97
"oooh battlestar galactica is on the other channel. it`s the rebellion episode! man, i feel so sad about what became of gaeta. i liked him",neutral,137,137
How I Murdered Your Mother #SpookyTv,fear,36,36
oooh lush. i cant sunbathe i burn way to easily even with sun cream im great thanks lovely sunny day no?,happy,104,104
How I Murdered Your Mother #SpookyTv #horror,fear,44,44
oooh really haha have they said anything about it yet!? i`ll suggest the idea on twitter if you want/havent already,happy,115,115
oooh sounds yummy. If you get a chance to take some pics please add them to the website as we don`t have many pies on there,happy,123,123
"yep infact she is popular, miss india 99, talented film actress .... and lot more",happy,81,81
yep trying to beat the cold winter. Morning swim is always refreshing~ good start of day,happy,88,88
Oooh... that`s right by the zoo... think... in 2 months` time that could be our regular other meeting place,neutral,107,107
"Yep, tomorrow night, 10:30! Just saw the ad *squeals* LOVED this season",happy,71,71
ooohhh. I understand. I never get sick of her so im on your moms side I guess your dad just likes what he likes....lol,happy,118,118
"Yep. I hope my lame attempt with the spaces helped me to hinder them, lol. I know tomorrow I guess.",happy,99,99
Ooooh! I thought eggos were some kind of synthetic egg or egg sustitute or something. You crazy Americans,happy,105,105
yes i am and i was ready to go when i got here. ugh and its sooo pretty outside..,happy,81,81
"ooooo, an explanation?, Thank god for that or u would forever be wondering!..I love a good night mare tho!!",happy,107,107
Yes I think it`s safe to say she is at the same popularity level today as always.,happy,81,81
Yes please and check out your position on the locations map when added - http://bit.ly/ttVn2,happy,92,92
"OOooOO -- no, I have not! Glad to hear it was incredible, though! I still have it bookmarked to try sometime",happy,108,108
"yes super lakas ng ulan. buti nalang i have a red bandana, body ko lang ang wet look hahah!",happy,91,91
yes we must I had so much fun at SXSW with you guys PJ party in my room,happy,71,71
Oops forgot to shave my legs! Byebye to my favorite cousin Bklyn two nights in a row... We go hardd!!!!!!!,neutral,106,106
Yes! I love him. I have seen the eps so many time that I quote his lines with him.,happy,82,82
yes! sober HAHAHA tanghaling tapat dude! haha WILD. i don`t knowwww plan plan before you go to US!,happy,98,98
YES!! cant wait. hope these vip passes help since people already campin out hahah,happy,81,81
or a punch the shape of the card on a card on a card on a card. and then ask people what it is. for free cards.,neutral,111,111
YES!!! one final party better make it a good one !! how much mpre stuff you got to go?,happy,86,86
"Yes, actually there was some jam twitter traffic yesterday... But it can happen. Don`t worry",happy,92,92
"Yes, Cathy. (Ordinarily, I don`t have much of a problem with naked girls chasing me, however! )",happy,95,95
Or a wonderful talking alarm call from I-Phone or Bed side Alarm call! I can just imagine the wake up messages lol,neutral,114,114
"OR, just make someone walk on ur back?? I`m a professional back walker-on`er I could use that too, on the lower regions!",neutral,120,120
"yes, it will finish at 7:30 tonight. Still the food has been great as has been the discussion",happy,93,93
Order Pizza from the Pizza Girl! We have to sing about it! I love that new song. so excited for the new song from JB PARANOID 4 days,happy,132,132
"Oui, I figured that since its a day off, I`d better start brushing up on my french; so far I have learnt Bonjour and Oui",neutral,120,120
"Yes, that does sound like a distinct advantage. Fortunately, I enjoy being female.",happy,82,82
Our kids are both in a Derbyshire schools string concert at the Buxton Opera House today. They`re both quite excited,happy,116,116
"Out for a walk in the cornish countryside, on the great British bank hol http://bit.ly/AILUn http://yfrog.com/6rwwtj",neutral,116,116
"Out if class!! Yow party + four hour lecture don`t mix attal!! I had to drink 3 red bulls & I`m still sleepy .,,,,smh! Alrite bedtime",neutral,133,133
Out with the guys playing 10 pin & doing Mexican! Great combo! My bowling was not so good though I blame it on my previous broken arm!!,neutral,135,135
"Yes,it`s beautiful and i`m fortunate to live in the thick of it..Very relaxing",happy,78,78
